country,user,ordernum,orderstatus,date_ordered,channel
UK,eec45,68f2e,cancelled,"2019-03-22 00:00:00",google
UK,49bca,805eb,finished,"2019-04-15 00:00:00",social
UK,4e2cc,eddba,cancelled,"2019-03-05 00:00:00",direct
UK,4e2cc,6c568,cancelled,"2019-03-05 00:00:00",direct
UK,4e2cc,c8c93,cancelled,"2019-03-05 00:00:00",others
UK,4e2cc,6d6c0,finished,"2019-03-05 00:00:00",others
UK,4e2cc,43862,finished,"2019-03-30 00:00:00",direct
UK,4e2cc,91f6f,finished,"2019-05-04 00:00:00",direct
USA,66d79,e5245,cancelled,"2019-03-20 00:00:00",direct
UK,70cc3,455db,finished,"2019-05-12 00:00:00",google
UK,726f5,9b195,cancelled,"2019-05-11 00:00:00",google
UK,7d58f,26667,finished,"2019-05-16 00:00:00",google
UK,9c0d1,591ba,finished,"2019-05-04 00:00:00",others
UK,9c0d1,4bd99,finished,"2019-05-06 00:00:00",google
UK,b8097,14ada,finished,"2019-05-16 00:00:00",social
UK,d540a,ff178,finished,"2019-05-14 00:00:00",social
UK,e941b,977d9,cancelled,"2019-03-11 00:00:00",direct
UK,0ab1f,c1e50,finished,"2019-04-20 00:00:00",social
UK,4a8aa,c3a57,finished,"2019-05-03 00:00:00",social
UK,a70b7,80517,finished,"2019-03-02 00:00:00",direct
UK,bb069,02c0f,finished,"2019-04-16 00:00:00",social
USA,bb46d,aa183,finished,"2019-03-09 00:00:00",direct
USA,bb46d,f8567,finished,"2019-03-26 00:00:00",direct
UK,cd168,1a843,finished,"2019-04-22 00:00:00",social
UK,dd4ae,644ac,finished,"2019-04-19 00:00:00",direct
USA,06b47,e2125,finished,"2019-05-05 00:00:00",direct
UK,0afd1,93f10,finished,"2019-05-14 00:00:00",google
UK,0e924,84305,finished,"2019-03-07 00:00:00",direct
UK,18675,9d591,finished,"2019-03-29 00:00:00",others
UK,1a1ee,d5b3f,finished,"2019-04-27 00:00:00",direct
UK,2d414,be924,finished,"2019-04-16 00:00:00",social
UK,2d7a0,5197a,finished,"2019-04-04 00:00:00",social
UK,3436b,e851f,finished,"2019-04-28 00:00:00",social
UK,3c8fa,94d12,finished,"2019-04-22 00:00:00",direct
UK,443e2,ad5c0,finished,"2019-01-21 00:00:00",direct
UK,4b58d,b8f78,finished,"2019-04-22 00:00:00",social
UK,543e3,63119,cancelled,"2019-05-04 00:00:00",social
UK,5e893,40984,finished,"2019-02-26 00:00:00",google
UK,5e893,b0514,finished,"2019-02-28 00:00:00",google
UK,67ab6,50333,finished,"2019-05-06 00:00:00",google
UK,6f2fb,5c6de,cancelled,"2019-01-19 00:00:00",others
USA,767ae,37041,cancelled,"2019-04-07 00:00:00",direct
UK,af4e0,7705f,finished,"2019-03-04 00:00:00",others
UK,af4e0,f9368,finished,"2019-03-05 00:00:00",others
UK,af4e0,d3fe4,finished,"2019-03-16 00:00:00",direct
UK,c6388,3b14d,finished,"2019-05-11 00:00:00",direct
UK,e5aa7,af8d9,finished,"2019-01-14 00:00:00",google
UK,e5aa7,48e0f,finished,"2019-01-17 00:00:00",direct
UK,e5aa7,c5869,finished,"2019-03-31 00:00:00",others
UK,e5aa7,167ff,finished,"2019-04-08 00:00:00",direct
UK,e60b5,185c6,finished,"2019-01-21 00:00:00",direct
UK,e8151,f3c53,finished,"2019-03-22 00:00:00",direct
UK,eaa0a,176e5,cancelled,"2019-05-16 00:00:00",social
UK,eeae9,c76d1,finished,"2019-04-12 00:00:00",social
UK,eeae9,246fd,finished,"2019-05-03 00:00:00",google
UK,f6f01,cc019,finished,"2019-04-02 00:00:00",google
USA,061e4,34043,cancelled,"2019-05-11 00:00:00",google
USA,061e4,0bfa8,finished,"2019-05-11 00:00:00",google
USA,0665f,b58ff,finished,"2019-03-10 00:00:00",direct
UK,19694,e19d2,finished,"2019-03-27 00:00:00",direct
UK,26f34,67698,finished,"2019-02-13 00:00:00",direct
UK,2adc3,cce4c,finished,"2019-04-26 00:00:00",social
UK,2d47a,3ea3b,finished,"2019-05-06 00:00:00",google
UK,4882f,2c305,finished,"2019-02-26 00:00:00",direct
UK,4d7b0,31049,finished,"2019-04-19 00:00:00",social
UK,4d7b0,88cb0,finished,"2019-05-06 00:00:00",google
UK,6a9c0,91ba5,finished,"2019-05-01 00:00:00",google
UK,7778b,e8929,finished,"2019-03-22 00:00:00",direct
UK,8a63d,d1da5,finished,"2019-04-29 00:00:00",google
UK,950aa,a7e35,finished,"2019-03-22 00:00:00",others
UK,950aa,d8199,finished,"2019-04-07 00:00:00",google
UK,bb4b0,5b51a,finished,"2019-03-01 00:00:00",direct
UK,cc823,dbdd9,finished,"2019-01-01 00:00:00",direct
UK,cf912,4acfc,finished,"2019-03-28 00:00:00",direct
UK,d3f93,7f635,finished,"2019-01-02 00:00:00",direct
UK,e047e,3fffa,finished,"2018-11-27 00:00:00",others
UK,f2432,ce70b,finished,"2019-04-01 00:00:00",social
UK,f60de,84d1c,cancelled,"2019-04-29 00:00:00",direct
UK,fa5c5,e1e4f,finished,"2019-01-22 00:00:00",google
USA,114a1,523c3,cancelled,"2019-03-24 00:00:00",direct
USA,114a1,8f709,finished,"2019-03-24 00:00:00",direct
UK,17628,3e004,finished,"2019-03-18 00:00:00",direct
UK,2cc41,75284,cancelled,"2019-04-03 00:00:00",social
UK,6d9cf,8ae67,finished,"2019-02-14 00:00:00",direct
UK,7bfd7,e033b,finished,"2019-03-07 00:00:00",others
UK,7bfd7,cbf8b,finished,"2019-03-25 00:00:00",google
UK,8b05a,ee549,finished,"2018-12-11 00:00:00",direct
UK,8b05a,2eb90,finished,"2018-12-18 00:00:00",google
UK,97af4,ffb58,finished,"2019-03-22 00:00:00",direct
UK,9f4ba,f0c0d,finished,"2019-03-22 00:00:00",others
UK,9f4ba,82b1a,finished,"2019-05-16 00:00:00",social
USA,aa376,0c8fc,finished,"2019-04-03 00:00:00",direct
UK,c0934,d1bcf,cancelled,"2019-02-25 00:00:00",direct
UK,c0e7e,3915e,finished,"2019-04-29 00:00:00",google
UK,e56be,f552b,finished,"2019-04-07 00:00:00",social
UK,eab64,fb7a2,finished,"2019-02-25 00:00:00",direct
UK,f39c9,f6ca9,finished,"2019-01-15 00:00:00",google
UK,f39c9,7ff49,finished,"2019-01-15 00:00:00",google
UK,15f7f,d3f46,finished,"2019-03-26 00:00:00",direct
UK,4cb82,7ab2b,finished,"2019-04-22 00:00:00",social
UK,882a5,ac4ce,finished,"2019-04-22 00:00:00",social
UK,ad5b9,82449,finished,"2019-04-20 00:00:00",social
UK,e0acd,b20cf,finished,"2019-04-19 00:00:00",social
UK,e0acd,02255,cancelled,"2019-05-14 00:00:00",social
UK,eb944,2d7cb,finished,"2019-01-23 00:00:00",google
UK,f7db7,041b0,finished,"2019-01-26 00:00:00",direct
USA,f8dba,75fd4,cancelled,"2019-03-26 00:00:00",others
UK,1d524,2995b,finished,"2019-05-15 00:00:00",google
UK,60103,c6496,finished,"2019-05-13 00:00:00",social
UK,60103,97089,finished,"2019-05-14 00:00:00",others
UK,6be2f,a53de,finished,"2018-11-19 00:00:00",google
UK,6be2f,bc153,finished,"2019-01-22 00:00:00",google
UK,6be2f,1e747,cancelled,"2019-03-02 00:00:00",google
UK,7bbf3,3bedc,finished,"2019-03-27 00:00:00",others
UK,8d0da,75d6e,finished,"2019-03-08 00:00:00",google
UK,a7e35,c3de3,finished,"2019-03-31 00:00:00",direct
UK,a7e35,0f554,finished,"2019-03-31 00:00:00",google
UK,b8d00,4371b,cancelled,"2019-04-16 00:00:00",social
UK,bdbfe,70a3b,finished,"2019-04-16 00:00:00",others
UK,bdbfe,d123d,finished,"2019-04-22 00:00:00",direct
UK,c29c3,134c9,finished,"2019-04-08 00:00:00",direct
UK,d139f,217b5,finished,"2019-04-15 00:00:00",social
UK,e7cd4,c9527,finished,"2019-05-16 00:00:00",social
UK,ec71b,fac2d,cancelled,"2019-04-12 00:00:00",social
UK,f55eb,1b0c3,finished,"2019-04-11 00:00:00",social
UK,fb719,fec03,cancelled,"2019-02-12 00:00:00",direct
UK,fc30b,c24f6,cancelled,"2019-01-16 00:00:00",google
UK,fc30b,21f38,cancelled,"2019-01-16 00:00:00",google
UK,15d6c,16989,finished,"2019-03-20 00:00:00",google
UK,211ac,e1947,finished,"2019-01-11 00:00:00",direct
UK,211ac,054c1,finished,"2019-03-18 00:00:00",others
UK,231da,e5ca9,cancelled,"2018-12-12 00:00:00",google
UK,231da,b3edb,finished,"2018-12-28 00:00:00",google
UK,4aaf5,982b5,finished,"2019-03-07 00:00:00",direct
UK,4aaf5,2a417,finished,"2019-03-07 00:00:00",google
UK,845de,e8709,finished,"2019-02-28 00:00:00",direct
UK,845de,d51c4,finished,"2019-03-19 00:00:00",direct
USA,921ab,afcec,cancelled,"2019-04-28 00:00:00",others
UK,9e16b,70dfd,finished,"2019-04-20 00:00:00",social
UK,c0af2,7475d,cancelled,"2019-01-19 00:00:00",social
UK,c97df,6611d,finished,"2019-04-11 00:00:00",social
UK,d2e40,1dfff,finished,"2019-05-07 00:00:00",google
UK,d3969,41415,finished,"2019-04-17 00:00:00",others
UK,ea064,7980d,finished,"2019-03-03 00:00:00",google
UK,ea564,3aa50,finished,"2019-03-25 00:00:00",direct
UK,04783,84fc4,finished,"2019-04-05 00:00:00",others
UK,04ecb,a1f06,finished,"2019-02-03 00:00:00",direct
USA,064d3,178be,cancelled,"2019-03-26 00:00:00",others
UK,4e1bd,ae1a0,finished,"2019-01-30 00:00:00",direct
UK,4e1bd,a7835,finished,"2019-02-14 00:00:00",google
UK,90224,f5f3f,finished,"2019-03-06 00:00:00",others
UK,90224,36d8a,finished,"2019-04-11 00:00:00",others
UK,978ae,3ac8b,finished,"2019-01-21 00:00:00",google
UK,978ae,75a5f,finished,"2019-03-19 00:00:00",others
UK,9d43b,fcd2e,finished,"2019-03-31 00:00:00",google
UK,bbd03,78f84,finished,"2019-02-03 00:00:00",direct
UK,ce451,f4e19,finished,"2019-02-23 00:00:00",direct
UK,fd636,f982a,finished,"2019-04-24 00:00:00",google
USA,15beb,57e1f,cancelled,"2019-04-01 00:00:00",others
USA,15beb,a06f4,finished,"2019-04-01 00:00:00",direct
UK,16742,25005,finished,"2018-11-21 00:00:00",others
UK,16742,01ef6,finished,"2019-04-26 00:00:00",social
UK,1ac27,276c8,cancelled,"2018-12-18 00:00:00",google
UK,1ac27,3f281,cancelled,"2019-01-16 00:00:00",google
UK,1ac27,30a7b,finished,"2019-03-23 00:00:00",social
UK,1d677,32600,finished,"2019-03-30 00:00:00",direct
UK,2ee85,e5bf0,cancelled,"2019-04-21 00:00:00",others
UK,460dc,6b37e,cancelled,"2019-05-15 00:00:00",social
UK,64651,43aaa,finished,"2019-02-16 00:00:00",google
UK,6b7cb,fb5fa,finished,"2019-01-26 00:00:00",google
UK,7688e,38adc,finished,"2019-03-22 00:00:00",direct
UK,7688e,ff74a,finished,"2019-03-22 00:00:00",direct
UK,933eb,7dd10,finished,"2019-04-16 00:00:00",direct
UK,956d6,69898,finished,"2019-02-21 00:00:00",google
UK,d4268,2391c,finished,"2019-04-02 00:00:00",others
UK,d4268,777b7,finished,"2019-04-07 00:00:00",google
UK,d4268,61e1e,finished,"2019-04-12 00:00:00",direct
UK,e29cf,4f8c3,finished,"2019-04-28 00:00:00",google
UK,ef9ba,21f83,finished,"2019-05-12 00:00:00",social
UK,27b21,f5733,finished,"2019-05-14 00:00:00",social
UK,27c87,fae00,finished,"2019-02-27 00:00:00",direct
UK,28853,aa0aa,finished,"2019-01-11 00:00:00",google
UK,42314,18552,finished,"2019-01-22 00:00:00",others
UK,64ebd,f732f,finished,"2019-03-26 00:00:00",direct
USA,83899,706da,cancelled,"2019-04-07 00:00:00",direct
UK,b911a,dff48,finished,"2019-03-20 00:00:00",direct
UK,b911a,cfeba,finished,"2019-03-23 00:00:00",social
UK,c46cf,fce5c,finished,"2018-12-28 00:00:00",direct
UK,d61a9,0b64b,finished,"2019-03-14 00:00:00",others
UK,da3bd,81adb,cancelled,"2019-04-16 00:00:00",direct
UK,ddb4f,b101e,finished,"2019-02-01 00:00:00",others
UK,e158c,a4d1c,cancelled,"2019-05-14 00:00:00",direct
UK,f315b,3b727,cancelled,"2019-01-14 00:00:00",direct
UK,024da,429fc,cancelled,"2018-12-17 00:00:00",direct
UK,07268,35457,finished,"2019-01-21 00:00:00",others
UK,0a943,8b0c8,finished,"2019-02-27 00:00:00",direct
UK,12838,9fe89,finished,"2018-12-29 00:00:00",google
UK,12838,77e3d,finished,"2019-03-19 00:00:00",direct
UK,13ca2,ef464,cancelled,"2019-03-17 00:00:00",others
UK,13ca2,5b4b1,finished,"2019-03-23 00:00:00",google
UK,4c156,e4957,finished,"2019-04-05 00:00:00",direct
UK,5987b,48ea8,finished,"2019-03-12 00:00:00",google
UK,60709,98c05,cancelled,"2019-04-20 00:00:00",social
UK,69967,482ac,finished,"2019-04-06 00:00:00",google
UK,6bb85,36c18,finished,"2019-03-02 00:00:00",direct
UK,78680,a71e9,cancelled,"2019-03-05 00:00:00",social
UK,78680,26400,cancelled,"2019-03-05 00:00:00",social
UK,78680,93c89,cancelled,"2019-03-05 00:00:00",social
UK,78680,9893f,finished,"2019-03-05 00:00:00",social
USA,96b1e,a4e66,finished,"2019-04-07 00:00:00",direct
USA,96b1e,1b1b8,finished,"2019-05-06 00:00:00",others
UK,c2c1f,78f5c,finished,"2019-04-29 00:00:00",google
UK,dac22,b0d61,finished,"2019-04-05 00:00:00",direct
UK,e4ab5,09f79,finished,"2019-04-16 00:00:00",direct
UK,ea4bd,b1b00,finished,"2019-04-19 00:00:00",social
UK,01af9,c2d40,finished,"2019-01-25 00:00:00",google
UK,0636d,16cdf,finished,"2019-02-24 00:00:00",google
USA,0d53b,a406b,finished,"2019-05-14 00:00:00",direct
UK,20ebf,37632,cancelled,"2018-11-23 00:00:00",direct
UK,30f59,53fb6,finished,"2019-03-21 00:00:00",google
UK,5a494,6c0c7,finished,"2019-03-16 00:00:00",direct
UK,91fcb,db4c5,finished,"2019-02-03 00:00:00",direct
UK,b06e6,a3454,finished,"2019-03-27 00:00:00",others
UK,cefc8,1217a,finished,"2019-03-22 00:00:00",direct
UK,d1194,fff0d,finished,"2019-04-23 00:00:00",social
UK,d4544,db201,finished,"2019-04-28 00:00:00",google
UK,edddb,4aae0,finished,"2019-02-01 00:00:00",others
UK,02606,25234,finished,"2019-03-26 00:00:00",direct
UK,2714a,0a6fd,finished,"2019-03-27 00:00:00",others
UK,3dc80,c99a6,finished,"2019-03-17 00:00:00",direct
UK,3dc80,b4981,finished,"2019-04-16 00:00:00",social
UK,59499,64996,finished,"2018-12-31 00:00:00",direct
UK,6d54c,9125a,cancelled,"2019-04-28 00:00:00",google
UK,6e223,d4905,cancelled,"2019-04-19 00:00:00",social
UK,76189,c0b93,finished,"2019-01-21 00:00:00",direct
UK,ad1a9,763dd,finished,"2019-01-02 00:00:00",others
UK,ad1a9,6b025,finished,"2019-01-11 00:00:00",google
UK,c1322,7db14,finished,"2019-03-06 00:00:00",google
UK,c1322,0853e,finished,"2019-03-28 00:00:00",others
UK,caed6,c9b3d,finished,"2019-04-07 00:00:00",google
UK,cf2ae,a85a3,cancelled,"2018-12-22 00:00:00",direct
UK,e0806,3f7e9,finished,"2019-02-25 00:00:00",direct
UK,0bfdd,fc27a,finished,"2019-05-12 00:00:00",social
UK,0fbe7,7ba72,finished,"2019-04-11 00:00:00",social
UK,15313,156d1,finished,"2019-02-25 00:00:00",others
UK,15313,d492d,finished,"2019-03-19 00:00:00",others
USA,2b7b5,64067,finished,"2019-03-09 00:00:00",direct
UK,2cb45,7e003,finished,"2019-02-10 00:00:00",direct
UK,2cb45,aba55,finished,"2019-03-16 00:00:00",direct
UK,2d4b9,a6a5a,finished,"2019-04-20 00:00:00",google
UK,68897,c3fee,finished,"2019-04-26 00:00:00",google
UK,6d1c0,f4812,finished,"2019-03-09 00:00:00",google
UK,6e064,e5546,finished,"2019-02-21 00:00:00",others
UK,6e064,f466e,finished,"2019-02-25 00:00:00",others
UK,8b2bd,1dfcb,finished,"2019-01-23 00:00:00",google
UK,b931a,25fec,finished,"2019-03-08 00:00:00",others
UK,b931a,53bcb,finished,"2019-04-12 00:00:00",others
UK,bdd7f,acfc8,finished,"2019-02-01 00:00:00",direct
UK,ca517,27395,finished,"2019-05-15 00:00:00",direct
UK,d0454,69053,finished,"2019-02-25 00:00:00",direct
UK,e07f0,0cb28,finished,"2019-03-04 00:00:00",direct
UK,e2949,44c7b,finished,"2019-01-25 00:00:00",others
UK,e3bb4,1d83c,finished,"2019-01-29 00:00:00",direct
UK,eb8eb,b677d,cancelled,"2019-05-06 00:00:00",google
UK,fbcc4,0e107,finished,"2018-12-03 00:00:00",direct
UK,16352,8e900,finished,"2019-01-26 00:00:00",direct
UK,27dd7,09b4e,finished,"2019-05-14 00:00:00",direct
UK,2d2e3,ef214,finished,"2019-01-03 00:00:00",direct
UK,2d2e3,903f5,finished,"2019-03-16 00:00:00",others
UK,2d2e3,78052,finished,"2019-04-03 00:00:00",social
UK,2d2e3,493bf,finished,"2019-04-27 00:00:00",direct
UK,30804,19983,finished,"2019-05-06 00:00:00",google
UK,3f28e,c5ce9,finished,"2019-05-12 00:00:00",social
UK,63822,36c90,finished,"2019-01-22 00:00:00",google
UK,66f36,cade6,finished,"2019-04-13 00:00:00",social
UK,77992,00502,finished,"2019-04-19 00:00:00",direct
UK,7d2ca,7e344,finished,"2019-04-04 00:00:00",google
UK,92a78,38c32,cancelled,"2019-04-30 00:00:00",others
UK,9709d,5f6c8,finished,"2019-03-05 00:00:00",google
UK,9709d,c17e4,finished,"2019-03-22 00:00:00",social
UK,9709d,e8735,finished,"2019-04-05 00:00:00",direct
UK,abc47,68ed8,finished,"2019-05-13 00:00:00",social
UK,b0f7d,f2cc0,finished,"2019-04-19 00:00:00",social
UK,bbb1b,e1474,finished,"2019-03-18 00:00:00",social
UK,bbb1b,6a029,finished,"2019-03-26 00:00:00",social
UK,dca0e,baf5f,finished,"2019-04-28 00:00:00",google
UK,e4bad,4e274,finished,"2019-01-31 00:00:00",direct
UK,e4bad,b4b06,finished,"2019-02-11 00:00:00",direct
UK,0a443,1d451,finished,"2019-04-02 00:00:00",others
UK,0a443,de77b,finished,"2019-05-03 00:00:00",social
UK,0e6dd,38ebe,finished,"2019-02-28 00:00:00",google
UK,103a5,c34af,finished,"2019-02-25 00:00:00",direct
UK,103a5,e1b8e,finished,"2019-05-01 00:00:00",direct
UK,103a5,40d80,finished,"2019-05-07 00:00:00",google
UK,29a24,205a2,finished,"2019-04-03 00:00:00",social
UK,32e5c,34fa2,finished,"2019-04-04 00:00:00",google
UK,3de59,4f669,finished,"2019-02-08 00:00:00",direct
UK,6b4ed,bb24d,finished,"2019-05-09 00:00:00",social
UK,6b4ed,13262,finished,"2019-05-09 00:00:00",social
UK,78dd0,bf8c0,finished,"2019-02-11 00:00:00",direct
UK,a2511,17a8d,finished,"2019-03-22 00:00:00",direct
UK,a2511,a15f2,finished,"2019-04-30 00:00:00",others
UK,b835d,d9c7a,finished,"2019-05-11 00:00:00",social
UK,c784c,b9b01,finished,"2019-04-12 00:00:00",social
UK,cb63e,ebaf0,finished,"2019-04-26 00:00:00",others
UK,f76c5,d8885,finished,"2019-01-22 00:00:00",google
UK,13440,e93d7,finished,"2019-03-10 00:00:00",social
UK,13440,3afbd,cancelled,"2019-04-27 00:00:00",social
UK,1bcda,53c1b,cancelled,"2019-01-22 00:00:00",direct
UK,22ecc,3904b,finished,"2019-01-25 00:00:00",direct
UK,43497,91df1,finished,"2019-04-16 00:00:00",social
UK,6071b,0b050,finished,"2019-01-25 00:00:00",others
UK,80367,1464c,finished,"2019-03-20 00:00:00",google
UK,8a5b0,34d0c,finished,"2019-04-02 00:00:00",social
UK,8a5b0,1d520,finished,"2019-04-24 00:00:00",social
UK,8f8b8,cc181,cancelled,"2019-03-08 00:00:00",google
UK,90a51,92ce3,finished,"2019-05-07 00:00:00",google
UK,936f3,a013f,finished,"2019-04-24 00:00:00",social
UK,98d85,41a37,finished,"2019-04-03 00:00:00",direct
UK,abeef,35608,finished,"2019-04-20 00:00:00",social
UK,acbcc,edd89,finished,"2019-03-05 00:00:00",social
UK,b64d1,79170,finished,"2019-04-24 00:00:00",social
UK,e0100,9e85e,finished,"2019-02-03 00:00:00",google
UK,e0100,7b3b7,finished,"2019-02-14 00:00:00",google
UK,e0100,cb3b9,finished,"2019-02-22 00:00:00",google
UK,e0100,693d4,finished,"2019-03-05 00:00:00",google
UK,0a2ab,2a115,cancelled,"2018-12-08 00:00:00",direct
UK,0c4a6,3335e,finished,"2019-01-04 00:00:00",google
UK,0ed33,60228,cancelled,"2019-05-10 00:00:00",direct
UK,1f956,86da4,finished,"2019-04-25 00:00:00",google
UK,1f956,b98ca,cancelled,"2019-04-26 00:00:00",google
UK,1f956,9a60b,cancelled,"2019-04-26 00:00:00",google
USA,2db07,e3cc7,finished,"2019-04-06 00:00:00",direct
USA,362cd,bf071,cancelled,"2019-03-29 00:00:00",direct
UK,70dfc,9e6db,cancelled,"2019-04-15 00:00:00",social
USA,93e4a,a64b0,finished,"2019-04-30 00:00:00",social
UK,9460d,5b8a2,finished,"2019-04-29 00:00:00",google
UK,9460d,b7a7a,finished,"2019-05-01 00:00:00",google
UK,9b22c,cc885,finished,"2019-03-08 00:00:00",social
UK,a6571,8a084,finished,"2019-05-07 00:00:00",google
UK,b6d66,ec752,finished,"2019-02-11 00:00:00",direct
UK,c5c02,059ce,finished,"2019-01-09 00:00:00",google
UK,ca560,0734d,finished,"2019-04-12 00:00:00",google
UK,d4fb2,a1055,finished,"2019-01-25 00:00:00",direct
UK,e1cc0,5b818,finished,"2019-04-26 00:00:00",direct
UK,eae9b,8c44b,finished,"2019-04-03 00:00:00",social
UK,f26d5,181f2,finished,"2019-01-03 00:00:00",google
UK,0aeaf,80bac,finished,"2019-03-23 00:00:00",others
UK,0aeaf,5dfcc,finished,"2019-04-07 00:00:00",google
UK,140ec,ec7d1,finished,"2019-04-16 00:00:00",google
UK,212ac,f0a1b,finished,"2019-04-09 00:00:00",direct
UK,49197,10f27,finished,"2019-04-04 00:00:00",google
UK,52319,b9f14,finished,"2019-03-19 00:00:00",direct
UK,5a5e4,80e7e,finished,"2019-04-08 00:00:00",google
UK,7afbe,cdc4d,cancelled,"2019-01-22 00:00:00",direct
UK,828c8,fbbf6,cancelled,"2019-02-01 00:00:00",direct
UK,86ec6,bae52,finished,"2019-04-26 00:00:00",google
UK,8ce9b,0da83,finished,"2019-04-21 00:00:00",direct
UK,8ce9b,f5291,finished,"2019-04-23 00:00:00",others
UK,97d37,8c60e,finished,"2019-04-21 00:00:00",direct
UK,a8066,1e849,finished,"2019-04-06 00:00:00",others
UK,b13e1,33223,finished,"2019-03-22 00:00:00",direct
UK,b4881,673bb,finished,"2019-01-21 00:00:00",google
UK,b6d93,b134c,finished,"2019-01-21 00:00:00",others
UK,b6d93,c7304,finished,"2019-02-25 00:00:00",direct
UK,b6d93,c5156,finished,"2019-02-27 00:00:00",direct
UK,bd662,3e1d5,finished,"2019-03-05 00:00:00",social
UK,c3278,383f0,finished,"2019-04-11 00:00:00",social
UK,d453c,0a466,finished,"2019-05-11 00:00:00",social
UK,d78f5,02906,finished,"2019-03-27 00:00:00",google
UK,de733,357fc,finished,"2019-05-06 00:00:00",google
UK,e8283,9344c,finished,"2019-03-10 00:00:00",social
UK,e8283,3fd08,finished,"2019-04-12 00:00:00",social
UK,ed3fc,fdfe2,finished,"2019-01-03 00:00:00",others
UK,ed3fc,4e9ec,finished,"2019-01-08 00:00:00",direct
UK,f1916,84ef2,finished,"2019-04-12 00:00:00",social
UK,f3fca,c7b11,finished,"2019-03-01 00:00:00",direct
UK,fb2f4,38ab0,finished,"2019-04-22 00:00:00",social
UK,03cb2,99cd3,cancelled,"2019-05-10 00:00:00",others
UK,228a0,b1a2f,finished,"2019-04-12 00:00:00",direct
UK,228a0,19916,finished,"2019-04-19 00:00:00",direct
USA,3e3b2,4bbe6,cancelled,"2019-04-03 00:00:00",others
UK,60ca8,00c0a,finished,"2019-01-25 00:00:00",google
UK,71cfb,e8acd,finished,"2019-04-03 00:00:00",direct
UK,76cf0,0b8c5,finished,"2019-01-10 00:00:00",others
UK,7ed40,127ea,finished,"2019-04-12 00:00:00",google
UK,8650f,e5ad1,finished,"2019-02-20 00:00:00",direct
USA,9a295,d16b8,finished,"2019-04-15 00:00:00",others
UK,b1b1e,5816a,finished,"2019-01-20 00:00:00",direct
UK,b9584,684d7,finished,"2019-05-04 00:00:00",direct
UK,b9584,84c6a,finished,"2019-05-07 00:00:00",direct
UK,c1463,5ab0a,finished,"2019-03-22 00:00:00",direct
UK,ca599,52266,finished,"2019-05-15 00:00:00",social
UK,d1603,df471,finished,"2019-02-07 00:00:00",direct
UK,d1e01,55c72,finished,"2019-01-23 00:00:00",google
UK,dbb0b,84ea4,cancelled,"2019-02-26 00:00:00",direct
UK,ddcaf,92cfc,finished,"2019-01-22 00:00:00",direct
UK,e9bc7,912be,finished,"2019-04-28 00:00:00",google
UK,ee4c8,356dd,cancelled,"2019-03-07 00:00:00",direct
UK,ee4c8,3f935,finished,"2019-03-07 00:00:00",direct
UK,1d733,5d280,finished,"2019-05-16 00:00:00",social
USA,1f793,1e105,finished,"2019-05-07 00:00:00",direct
UK,442ae,de292,cancelled,"2019-04-17 00:00:00",social
UK,443aa,0249d,finished,"2019-02-13 00:00:00",direct
UK,443aa,c91c4,finished,"2019-03-18 00:00:00",others
UK,48ae3,bace0,finished,"2019-01-20 00:00:00",social
UK,78ba0,8d6f0,finished,"2019-04-21 00:00:00",social
